timestamp,Sulf,Ammo,Tota,Blac,Benz,Ozon,PM2.,PM10,Nitr,Carb,Relative H,Precipitat,Wind Speed,Atmospheri,Net Radiat,Wind Direc,Global Rad,Temperatur,sm_Relative H,sm_Precipitat,sm_Wind Speed,sm_Atmospheri,sm_Net Radiat,sm_Wind Direc,sm_Global Rad,sm_Temperatur,traffic,sm_traffic,EURO_3,EURO_2,EURO_4,EURO_5,EURO_1,EURO_6,EURO_7,VType_4,VType_3,VType_1,VType_2,FType_1,FType_2,FType_4,FType_5,FType_3,DPF_2,DPF_1,small_len,med_len,lg_len,mon,tue,wed,thu,fri,sat,sun,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,0-15m,15-30m,30-45m,45-60m
2013-12-27 19:00:00,311.0,6.9,261.6666666666667,10.999650000000003,4.225,7.333333333333333,249.5,157.33333333333334,103.5,2.45,92.52000000000001,0.0,0.671,996.4,-60.0,223.70000000000002,0.0,8.533333333333333,89.31705824881,0.021504882294927575,0.7825412403387622,993.829093638611,29.13947680761205,219.62252754053702,112.15089072546886,9.6514005137437,6515,8122.536213581736,262,9,775,2502,9,2129,69,5541,130,17,69,2504,2599,480,171,2,3842,1904,386,5287,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1629,1563,1640,1683
2013-12-27 20:00:00,202.0,5.6,222.66666666666666,11.456250000000002,5.175000000000001,8.0,270.0,148.66666666666666,94.625,2.475,94.66,0.0,0.6462222222222223,997.3,-50.0,251.21666666666667,0.0,8.041666666666668,89.957646599048,0.01720390583594206,0.7602329922710097,994.3432749108888,11.31158144608964,220.43802203242964,89.72071258037509,9.427787077661627,4950,7801.028970865389,207,18,557,1927,4,1617,54,4216,105,19,49,1931,1940,348,165,5,2993,1385,305,4022,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1430,1358,1160,1002
2013-12-27 21:00:00,153.0,4.8,247.33333333333334,11.719550000000003,5.0,8.333333333333334,278.0,135.66666666666666,92.875,2.375,94.674,0.0,0.5335555555555556,997.6,-54.0,202.78333333333333,0.0,7.3066666666666675,90.8981172792384,0.01376312466875365,0.7374308382612523,994.9346199287111,-0.9507348431282878,226.59375095927706,71.77657006430007,9.150562995462636,3499,7230.823176692312,135,13,400,1390,4,1126,29,2981,63,13,41,1357,1387,247,106,1,2107,984,197,2857,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896,836,877,890
2013-12-27 22:00:00,222.0,4.3,274.6666666666667,11.178350000000002,4.875,7.666666666666667,291.0,118.66666666666667,97.25,2.425,96.188,0.0,0.738888888888889,997.9,-38.0,156.33666666666667,0.0,6.653333333333333,91.65329382339073,0.01101049973500292,0.696655781720113,995.4676959429689,-11.56058787450263,221.83166743408833,57.42125605144006,8.781783729703443,3410,6484.45854135385,129,17,416,1354,4,1058,15,2884,61,12,36,1342,1294,264,93,0,2094,895,157,2789,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,852,888,828,842
2013-12-27 23:00:00,217.0,3.8,271.6666666666667,10.359900000000001,4.7,7.333333333333333,234.0,136.0,91.375,2.4,96.194,0.0,0.655888888888889,998.2,-33.0,67.02166666666666,0.0,6.163333333333334,92.56023505871258,0.008808399788002337,0.7051024031538682,995.9541567543753,-16.848470299602106,208.732667280604,45.93700484115205,8.356093650429422,3260,5869.56683308308,138,16,401,1295,1,1026,28,2794,69,6,36,1300,1277,252,75,1,2037,864,159,2703,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,823,778,864,795
2013-12-28 00:00:00,141.0,3.7,234.33333333333334,9.135399999999999,4.6499999999999995,7.0,160.5,144.33333333333334,80.0,2.275,95.014,0.0,0.6436666666666667,998.4,-34.0,157.55333333333334,0.0,5.8566666666666665,93.28698804697007,0.0070467198304018696,0.6952597003008724,996.4033254035003,-20.078776239681687,180.39046715781654,36.74960387292165,7.917541587010205,2540,5347.653466466464,101,6,325,978,1,822,18,2172,40,5,34,1040,989,154,68,0,1569,682,137,2078,36,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,673,580,570
2013-12-28 01:00:00,124.0,2.8,210.0,8.73705,4.675,7.666666666666667,140.0,154.66666666666666,77.375,2.575,91.522,0.0,0.44,998.6,-40.0,215.66,0.0,5.361666666666667,93.63239043757605,0.005637375864321496,0.6849410935740313,996.8026603228002,-22.86302099174535,175.82304039291992,29.39968309833732,7.505366602941497,1569,4786.1227731731715,74,7,201,626,0,502,6,1347,34,9,26,627,620,130,39,0,1004,412,89,1294,32,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,386,371,340
2013-12-28 02:00:00,107.0,2.4,204.66666666666666,9.012550000000001,5.074999999999999,7.666666666666667,134.0,145.0,70.0,2.3,91.546,0.0,0.4892222222222223,998.9,-34.0,165.30666666666667,0.0,5.091666666666666,93.21031235006085,0.004509900691457197,0.635952874859225,997.1621282582403,-26.290416793396282,183.79043231433596,23.51974647866986,7.076626615686532,981,4142.698218538538,50,4,147,351,0,314,5,800,44,6,21,385,391,77,18,0,614,257,51,796,24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,267,236,196
2013-12-28 03:00:00,109.0,2.7,194.0,9.060600000000003,4.825,8.0,145.5,126.66666666666667,67.5,2.1750000000000003,94.598,0.0,0.562111111111111,998.8,-32.0,275.055,0.0,4.985,92.87744988004869,0.0036079205531657577,0.6066067443318246,997.5097026065922,-27.83233343471703,180.0936791848021,18.81579718293589,6.679634625882559,779,3510.35857483083,28,3,108,315,0,237,6,613,51,11,22,264,352,53,28,0,465,232,28,640,29,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,206,170,169
2013-12-28 04:00:00,103.0,2.3,169.66666666666666,8.698,4.55,7.333333333333333,145.0,107.33333333333333,61.25,2.125,93.346,0.0,0.5034444444444444,998.7,-43.0,205.3066666666667,0.0,4.845,93.22155990403895,0.0028863364425326062,0.5977076176876819,997.7677620852738,-28.665866747773627,199.0859433478417,15.052637746348712,6.340707700706048,696,2964.0868598646643,22,2,91,282,1,215,3,501,76,16,24,219,326,49,22,1,415,201,35,547,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,164,205,184
2013-12-28 05:00:00,99.0,2.3,152.66666666666666,8.240250000000001,4.325,7.666666666666667,134.0,94.0,57.125,2.025,90.616,0.0,0.522888888888889,998.5,-45.0,174.4416666666667,0.0,4.653333333333333,93.24644792323117,0.0023090691540260853,0.5788549830390344,997.9542096682192,-31.532693398218903,200.3300880116067,12.04211019707897,6.041566160564839,1006,2510.469487891731,66,3,148,377,0,292,2,691,136,32,29,283,493,83,29,0,612,272,27,782,79,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,239,270,296
2013-12-28 06:00:00,71.0,2.2,145.66666666666666,8.139550000000002,3.8750000000000004,7.666666666666667,123.0,93.0,54.625,1.9,89.834,0.0,0.9022222222222224,998.4,-14.0,43.07833333333334,0.0,5.138333333333333,92.72035833858494,0.0018472553232208684,0.5676617642090053,998.0633677345754,-34.226154718575124,195.15240374261873,9.633688157663176,5.763919595118539,1861,2209.575590313385,87,5,313,721,0,522,14,1252,280,69,62,520,907,186,49,1,1171,483,53,1470,139,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,417,564,602
2013-12-28 07:00:00,102.0,2.0,166.66666666666666,8.603950000000001,3.625,7.333333333333333,124.5,101.66666666666667,60.375,1.825,89.99,0.0,0.6771111111111111,998.4,-6.0,151.57666666666668,0.0,5.633333333333334,92.14308667086796,0.0014778042585766949,0.6345738558116487,998.1306941876603,-30.1809237748601,164.73758966076167,7.706950526130541,5.638802342761498,2553,2139.860472250708,118,4,414,1027,6,687,19,1621,499,80,75,673,1290,259,53,0,1546,708,62,2043,169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,609,682,721
2013-12-28 08:00:00,113.0,2.1,177.66666666666666,8.616049999999998,3.5999999999999996,7.333333333333333,154.0,109.0,65.75,1.9,89.622,0.0,0.8438888888888889,998.7,-7.0,179.79999999999998,0.0,5.7,91.71246933669437,0.001182243406861356,0.6430813068715412,998.1845553501282,-25.34473901988808,162.1054050619427,6.165560420904433,5.637708540875866,3480,2222.4883778005665,158,7,508,1325,4,1022,25,2423,448,92,87,1090,1586,304,69,1,2019,1009,145,2735,165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,771,884,1037
2013-12-28 09:00:00,89.0,2.4,150.66666666666666,7.295950000000001,3.05,7.0,146.0,103.66666666666667,66.5,1.725,88.228,0.0,0.8082222222222222,999.1,-1.0,193.25,3.0,5.800000000000001,91.2943754693555,0.0009457947254890848,0.6832428232750107,998.2876442801027,-21.675791215910465,165.64432404955417,4.932448336723547,5.650166832700693,5368,2473.990702240453,226,15,672,2044,5,1650,48,4104,388,89,80,1927,2174,425,134,1,3125,1517,312,4200,145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,1218,1514,1589
2013-12-28 10:00:00,79.0,1.7,132.66666666666666,5.5322,2.475,6.333333333333333,104.0,98.33333333333333,61.625,1.625,86.06,0.0,1.0145555555555557,999.6,29.0,113.91666666666667,52.0,6.233333333333333,90.6811003754844,0.000756635780391268,0.7082387030644531,998.4501154240822,-17.54063297272837,171.16545923964335,4.545958669378837,5.680133466160554,7184,3052.792561792363,271,35,862,2680,5,2369,60,5724,390,89,81,2674,2971,490,147,2,4125,2136,374,5784,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1609,1729,1865,1981
2013-12-28 11:00:00,76.0,1.6,105.33333333333333,3.8933500000000016,2.175,5.666666666666667,76.5,72.33333333333333,58.125,1.45,88.13199999999999,0.0,1.1651111111111112,999.7,33.0,89.37166666666667,50.0,6.694999999999999,89.75688030038754,0.0006053086243130144,0.7695020735626736,998.6800923392659,-8.232506378182697,159.715700725048,14.03676693550307,5.79077343959511,8168,3879.0340494338907,319,36,960,3037,21,2730,67,6654,351,81,86,3160,3290,547,172,3,4756,2392,425,6623,119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013,2013,2119,2023
2013-12-28 12:00:00,97.0,0.7,98.0,4.268750000000002,2.1750000000000003,6.333333333333333,78.0,77.33333333333333,60.5,1.55,87.834,0.0,1.2354444444444443,999.4,56.0,90.15500000000002,82.0,7.22,89.43190424031003,0.00048424689945041153,0.8486238810723612,998.8840738714129,0.01399489745384308,145.64689391337174,21.229413548402455,5.971618751676088,7474,4736.827239547113,314,44,816,2803,10,2457,79,6146,234,55,89,2771,3124,460,167,2,4225,2281,413,5987,116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1926,1910,1892,1746
2013-12-28 13:00:00,92.0,1.3,107.66666666666667,4.423750000000002,2.95,7.333333333333333,77.0,88.0,62.375,1.6,86.97999999999999,0.0,1.0202222222222224,998.9,61.0,247.32000000000002,82.0,7.785000000000001,89.11232339224803,0.00038739751956032927,0.9259879937467779,998.9872590971303,11.211195917963076,134.5485151306974,33.38353083872197,6.22129500134087,5990,5284.261791637691,259,26,714,2216,6,1960,66,4917,196,50,83,2294,2445,386,120,1,3491,1747,337,4800,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1612,1510,1463,1405
2013-12-28 14:00:00,80.0,0.9,105.0,4.084650000000002,2.6,7.666666666666667,61.0,99.66666666666667,62.875,1.6750000000000003,85.752,0.0,1.0183333333333335,998.5,56.0,173.115,84.0,7.953333333333333,88.68585871379842,0.00030991801564826346,0.9448348394418669,998.9698072777043,21.16895673437046,157.10281210455793,43.10682467097757,6.534036001072697,6298,5425.409433310153,225,21,737,2316,9,2177,71,5258,179,34,86,2344,2648,440,124,1,3630,1919,307,5144,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1367,1486,1647,1798
2013-12-28 15:00:00,77.0,1.2,81.33333333333333,3.9615500000000012,2.3,6.666666666666667,63.5,74.66666666666667,59.0,1.5250000000000001,86.97200000000001,0.0,0.9025555555555557,997.9,13.0,108.06666666666666,26.0,7.994999999999998,88.09908697103874,0.0002479344125186108,0.9595345382201603,998.8758458221635,28.13516538749637,160.30524968364637,51.28545973678206,6.817895467524824,7597,5599.927546648123,296,25,872,2850,5,2626,83,6454,194,36,76,2898,3215,486,157,4,4387,2362,369,6294,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1809,1851,1930,2007
2013-12-28 16:00:00,70.0,1.4,90.33333333333333,4.174400000000001,2.3000000000000003,6.333333333333333,58.5,102.33333333333333,61.125,1.625,89.592,0.1,0.5897777777777777,998.0,-4.0,184.88166666666666,0.0,7.761666666666667,87.873669576831,0.00019834753001488864,0.9481387416872394,998.6806766577308,25.1081323099971,149.85753308025045,46.228367789425654,7.053316374019859,7935,5999.342037318498,302,34,928,3125,8,2669,93,6877,167,41,77,3141,3334,539,145,3,4735,2416,357,6707,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2042,1977,2031,1885
2013-12-28 17:00:00,115.0,1.8,115.0,4.476750000000001,2.55,6.666666666666667,68.5,106.66666666666667,66.25,1.7750000000000001,91.98400000000001,0.1,0.5374444444444444,997.7,-12.0,286.50333333333333,0.0,7.461666666666666,88.21733566146482,0.020158678024011913,0.8764665489053471,998.5445413261847,19.28650584799768,156.8623597975337,36.98269423154053,7.194986432549221,7144,6386.473629854799,271,28,755,2891,7,2420,59,6187,134,21,91,2775,3013,484,158,3,4191,2234,317,6013,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1863,1740,1755,1786
2013-12-28 18:00:00,108.0,1.8,135.33333333333334,4.298700000000002,2.5,6.333333333333333,89.0,107.66666666666667,69.875,1.7999999999999998,93.88,0.25,1.2252222222222224,997.3,-10.0,51.94833333333333,0.0,7.393333333333334,88.97066852917186,0.03612694241920954,0.8086621280131666,998.3756330609478,13.029204678398145,182.79055450469366,29.586155385232423,7.24832247937271,6482,6537.97890388384,275,18,781,2577,5,2162,56,5627,131,27,90,2597,2700,432,145,1,3983,1880,288,5491,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1677,1641,1562,1602
2013-12-28 19:00:00,96.0,2.3,110.0,5.122400000000001,2.575,6.666666666666667,99.5,83.0,67.0,1.75,95.542,0.30000000000000004,1.1085555555555553,997.0,-9.0,48.80833333333334,0.0,7.3183333333333325,89.95253482333749,0.07890155393536763,0.8919741468549779,998.1605064487584,8.423363742718516,156.62211027042162,23.66892430818594,7.277324650164836,6039,6526.783123107072,254,19,730,2456,8,1918,44,5233,95,25,76,2374,2456,442,157,0,3697,1722,266,5078,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1617,1459,1484,1479
2013-12-28 20:00:00,95.0,1.6,116.33333333333333,5.700050000000001,2.85,7.333333333333333,93.0,64.33333333333333,67.5,1.75,96.598,0.2,1.1476666666666668,996.8,-8.0,78.34666666666666,0.0,7.365000000000001,91.07042785867,0.12312124314829412,0.9352904285950935,997.9284051590067,4.938690994174814,135.05935488300395,18.935139446548753,7.285526386798535,4876,6429.226498485658,196,19,555,2021,4,1535,48,4236,79,10,56,1951,1967,333,127,3,3020,1357,220,4098,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1410,1319,1125,1022
2013-12-28 21:00:00,81.0,1.7,98.0,5.196700000000002,2.6,6.333333333333333,71.0,54.333333333333336,59.5,1.5499999999999998,97.00399999999999,0.25,1.753111111111111,996.6,-7.0,80.765,0.0,7.461666666666666,92.17594228693599,0.1384969945186353,0.9777656762094082,997.7027241272054,2.3509527953398512,123.71681723973649,15.148111557239003,7.301421109438829,3507,6118.581198788527,136,7,453,1409,3,1118,26,3026,70,9,46,1337,1433,276,105,0,2171,979,151,2946,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,919,874,893,821
2013-12-28 22:00:00,59.0,1.3,70.66666666666667,4.981500000000002,2.325,6.0,52.0,37.666666666666664,50.25,1.4499999999999997,97.056,0.05,1.7567777777777778,996.2,-6.0,90.58333333333333,0.0,7.493333333333333,93.1415538295488,0.16079759561490825,1.1328347631897489,997.4821793017644,0.48076223627188086,115.1264537917892,12.118489245791203,7.333470220884397,3425,5596.264959030823,162,11,452,1392,0,1038,31,2991,51,9,35,1404,1326,273,83,0,2226,857,143,2906,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,863,856,859,847
2013-12-28 23:00:00,44.0,1.4,58.0,3.847400000000001,2.425,5.666666666666667,39.5,33.0,47.375,1.4,97.062,0.75,0.9536666666666664,996.3,-5.0,99.17666666666666,0.0,7.415,93.92444306363905,0.1386380764919266,1.2576233661073548,997.2257434414116,-0.8153902109824955,110.21782970009804,9.694791396632963,7.3654428433741845,3410,5162.011967224658,159,12,429,1366,1,1087,31,2984,58,8,36,1386,1339,249,111,1,2206,875,141,2902,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,827,861,899,823
2013-12-29 00:00:00,40.0,0.8,52.0,3.48355,1.8250000000000002,5.666666666666667,39.0,33.333333333333336,46.75,1.375,96.926,2.05,1.312,996.5,-4.0,55.548333333333325,0.0,7.32,94.55195445091124,0.26091046119354133,1.1968320262192171,997.0405947531293,-1.6523121687859965,108.00959709341177,7.755833117306371,7.3753542746993475,2762,4811.609573779727,129,6,323,1119,0,896,19,2398,47,9,39,1147,1043,215,87,1,1790,700,102,2349,42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,747,658,626
2013-12-29 01:00:00,48.0,1.1,51.333333333333336,3.502500000000001,1.8,5.666666666666667,43.0,30.333333333333332,50.25,1.35,97.45,2.25,1.077222222222222,996.6,-3.0,288.1333333333333,0.0,7.123333333333332,95.026763560729,0.6187283689548331,1.2198656209753738,996.9324758025034,-2.121849735028797,97.5173443413961,6.204666493845097,7.364283419759479,1814,4401.687659023782,90,6,257,713,0,568,11,1573,39,4,29,684,743,152,66,0,1191,454,62,1547,32,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,467,461,354
2013-12-29 02:00:00,38.0,1.3,50.666666666666664,3.2456500000000004,1.7,6.0,34.0,30.666666666666668,48.375,1.275,97.212,1.05,1.7773333333333334,996.8,-4.0,45.59,0.0,7.241666666666666,95.51141084858321,0.9449826951638665,1.1913369412247437,996.8659806420028,-2.297479788023038,135.64054213978355,4.9637331950760775,7.31609340247425,1164,3884.1501272190258,52,6,125,474,0,372,3,971,31,5,25,462,457,77,36,0,728,303,53,953,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,301,323,232
2013-12-29 03:00:00,38.0,1.0,35.0,2.86325,1.325,8.333333333333334,29.0,30.0,42.0,1.325,97.378,0.05,0.9607777777777778,997.0,-2.0,242.75833333333333,0.0,6.738333333333333,95.85152867886657,0.9659861561310932,1.3085362196464616,996.8527845136023,-2.63798383041843,117.63043371182684,3.970986556060862,7.301208055312734,719,3340.120101775221,34,1,99,272,0,226,2,577,25,7,25,240,300,71,23,0,451,183,18,589,26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,175,183,173
2013-12-29 04:00:00,41.0,0.8,37.0,3.3146999999999998,1.9499999999999997,5.666666666666667,42.0,31.333333333333332,42.25,1.425,97.122,0.05,0.8627777777777779,997.5,0.0,211.8983333333333,0.0,6.25,96.15682294309326,0.7827889249048746,1.238984531272725,996.8822276108818,-2.5103870643347443,142.65601363612814,3.17678924484869,7.188633110916855,613,2815.8960814201773,34,2,82,203,0,210,1,462,40,9,22,188,284,38,22,1,354,178,17,491,25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,143,161,146
2013-12-29 05:00:00,45.0,0.8,43.333333333333336,3.5182,2.25,5.666666666666667,43.5,26.333333333333332,43.25,1.375,97.16,0.0,0.7972222222222223,997.7,0.0,261.2133333333333,0.0,6.27,96.34985835447462,0.6362311399238998,1.1637431805737357,997.0057820887055,-2.0083096514677954,156.50447757556918,2.541431395878952,7.000906488733484,669,2375.316865136142,35,1,115,237,0,204,1,519,35,10,29,200,318,53,22,0,403,190,12,548,33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,152,162,202
2013-12-29 06:00:00,25.0,0.8,36.666666666666664,2.8164999999999996,1.725,7.0,38.0,23.333333333333332,41.25,1.225,97.174,0.0,0.6961111111111111,997.8,-2.0,301.22499999999997,0.0,6.351666666666667,96.5118866835797,0.5089849119391199,1.0904389889034332,997.1446256709644,-1.6066477211742365,177.446248727122,2.0331451167031616,6.8547251909867875,1158,2034.0534921089136,50,3,157,492,0,355,4,935,74,16,36,382,541,111,27,0,717,341,29,988,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,292,357,331
2013-12-29 07:00:00,36.0,0.8,33.666666666666664,2.2756999999999996,1.175,6.333333333333333,39.0,21.333333333333332,42.375,1.175,97.192,0.0,0.5733333333333333,998.3,-2.0,298.7716666666667,0.0,6.4383333333333335,96.64430934686376,0.4071879295512959,1.0115734133449688,997.2757005367716,-1.6853181769393895,202.2019989816976,1.6265160933625293,6.754113486122764,1364,1858.8427936871308,61,3,206,498,0,412,11,1026,104,18,43,413,622,120,36,0,786,403,31,1103,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,310,379,390
2013-12-29 08:00:00,34.0,0.6,33.666666666666664,2.05125,1.0,8.0,46.0,18.666666666666668,44.25,1.125,97.046,0.0,0.8394444444444445,998.9,-2.0,226.6,0.0,6.398333333333334,96.75384747749102,0.3257503436410367,0.9239253973426418,997.4805604294173,-1.7482545415515118,221.51593251869144,1.3012128746900236,6.690957455564877,1777,1759.8742349497047,89,6,241,674,0,564,8,1388,114,17,65,580,822,130,50,2,1031,541,56,1451,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,418,479,512
2013-12-29 09:00:00,25.0,0.3,30.333333333333332,1.9095999999999997,0.9750000000000001,9.0,35.0,18.666666666666668,40.75,1.125,97.196,0.05,1.0735555555555554,999.8,-1.0,274.24666666666667,0.0,6.286666666666666,96.81227798199282,0.2606002749128294,0.9070292067630024,997.7644483435339,-1.7986036332412096,222.53274601495315,1.040970299752019,6.632432631118569,2997,1763.2993879597639,149,8,368,1156,3,957,17,2450,110,31,68,1133,1234,222,69,1,1787,861,97,2485,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,686,802,921
2013-12-29 10:00:00,31.0,0.3,30.0,1.7312499999999997,0.8999999999999999,10.0,34.5,19.666666666666668,41.375,1.1500000000000001,97.208,0.0,0.9554444444444444,1000.5,9.0,263.66,5.0,6.311666666666667,96.88902238559426,0.21848021993026354,0.940334476521513,998.1715586748272,-1.6388829065929678,232.87553014529587,0.8327762398016152,6.5632794382281885,5202,2010.039510367811,231,21,621,1975,8,1661,50,4346,119,27,75,1976,2129,349,112,1,3024,1529,213,4270,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,1201,1320,1526
2013-12-29 11:00:00,28.0,0.3,34.0,1.8995999999999997,1.05,10.666666666666666,38.0,22.0,41.25,1.2,97.216,0.0,1.056,1001.1,37.0,293.52833333333336,36.0,6.538333333333333,96.95281790847542,0.17478417594421083,0.9433564701060994,998.6372469398618,0.48889367472562584,239.0324241162367,1.6662209918412922,6.5129568839158845,5953,2648.431608294249,277,37,750,2217,15,1867,58,5012,105,35,69,2348,2374,379,120,0,3541,1671,269,4869,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1436,1500,1531,1486
2013-12-29 12:00:00,38.0,0.5,40.0,2.1043499999999997,1.25,9.333333333333334,39.5,24.0,42.625,1.225,95.15,0.0,0.8825555555555558,1001.2,65.0,279.43333333333334,74.0,7.161666666666668,97.00545432678035,0.13982734075536868,0.9658851760848796,999.1297975518895,7.791114939780501,249.93160595965605,8.532976793473035,6.518032173799375,5591,3309.345286635399,229,30,677,2177,9,1780,54,4763,110,22,63,2230,2270,336,120,2,3324,1621,256,4627,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1458,1456,1345,1332
2013-12-29 13:00:00,33.0,0.3,40.0,1.9550999999999996,1.275,14.666666666666666,43.5,23.333333333333332,40.875,1.2,91.994,0.0,0.9934444444444444,1001.2,113.0,278.22499999999997,142.0,8.338333333333333,96.63436346142429,0.11186187260429495,0.9492192519790149,999.5438380415117,19.2328919518244,255.8319514343915,21.62638143477843,6.646759072372834,4643,3765.6762293083193,187,27,543,1741,10,1491,38,3872,84,20,61,1766,1888,285,98,0,2682,1349,198,3768,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1207,1183,1112,1141
